session_id,subject_id,recording_id,camera_id,filename,abs_path,ethnicity,gender,age,gender_norm,expression_name,expression_id,pose_bin
session02,166,2,12_0,166_02_02_120_06.png,data_cropped/session02/multiview/166/02/12_0/166_02_02_120_06.png,White,Male,20-29,Male,Surprise,2,profile
session04,66,1,14_0,066_04_01_140_05.png,data_cropped/session04/multiview/066/01/14_0/066_04_01_140_05.png,Asian,Male,20-29,Male,Neutral,0,frontal
session04,322,2,05_0,322_04_02_050_15.png,data_cropped/session04/multiview/322/02/05_0/322_04_02_050_15.png,White,Female,20-29,Female,Scream,5,frontal
session03,198,3,12_0,198_03_03_120_18.png,data_cropped/session03/multiview/198/03/12_0/198_03_03_120_18.png,White,Female,20-29,Female,Disgust,4,profile
session03,304,3,05_1,304_03_03_051_06.png,data_cropped/session03/multiview/304/03/05_1/304_03_03_051_06.png,White,Male,20-29,Male,Disgust,4,frontal
session02,251,2,05_0,251_02_02_050_00.png,data_cropped/session02/multiview/251/02/05_0/251_02_02_050_00.png,White,Male,20-29,Male,Surprise,2,frontal
session01,148,2,05_0,148_01_02_050_10.png,data_cropped/session01/multiview/148/02/05_0/148_01_02_050_10.png,Asian,Female,30-39,Female,Smile,1,frontal
session03,221,3,14_0,221_03_03_140_15.png,data_cropped/session03/multiview/221/03/14_0/221_03_03_140_15.png,White,Male,10-19,Male,Disgust,4,frontal
session03,304,3,05_0,304_03_03_050_17.png,data_cropped/session03/multiview/304/03/05_0/304_03_03_050_17.png,White,Male,20-29,Male,Disgust,4,frontal
session02,148,3,20_0,148_02_03_200_11.png,data_cropped/session02/multiview/148/03/20_0/148_02_03_200_11.png,Asian,Female,30-39,Female,Squint,3,profile
session03,198,1,05_1,198_03_01_051_08.png,data_cropped/session03/multiview/198/01/05_1/198_03_01_051_08.png,White,Female,20-29,Female,Neutral,0,frontal
session03,63,1,05_1,063_03_01_051_04.png,data_cropped/session03/multiview/063/01/05_1/063_03_01_051_04.png,Indian,Female,20-29,Female,Neutral,0,frontal
session02,166,1,14_0,166_02_01_140_05.png,data_cropped/session02/multiview/166/01/14_0/166_02_01_140_05.png,White,Male,20-29,Male,Neutral,0,frontal
session02,251,3,20_0,251_02_03_200_17.png,data_cropped/session02/multiview/251/03/20_0/251_02_03_200_17.png,White,Male,20-29,Male,Squint,3,profile
session02,198,3,14_0,198_02_03_140_16.png,data_cropped/session02/multiview/198/03/14_0/198_02_03_140_16.png,White,Female,20-29,Female,Squint,3,frontal
session02,166,2,05_1,166_02_02_051_04.png,data_cropped/session02/multiview/166/02/05_1/166_02_02_051_04.png,White,Male,20-29,Male,Surprise,2,frontal
session03,138,3,14_0,138_03_03_140_07.png,data_cropped/session03/multiview/138/03/14_0/138_03_03_140_07.png,White,Female,40-49,Female,Disgust,4,frontal
session01,138,1,14_0,138_01_01_140_03.png,data_cropped/session01/multiview/138/01/14_0/138_01_01_140_03.png,White,Female,40-49,Female,Neutral,0,frontal
session03,63,3,05_1,063_03_03_051_09.png,data_cropped/session03/multiview/063/03/05_1/063_03_03_051_09.png,Indian,Female,30-39,Female,Disgust,4,frontal
session02,138,3,14_0,138_02_03_140_18.png,data_cropped/session02/multiview/138/03/14_0/138_02_03_140_18.png,White,Female,40-49,Female,Squint,3,frontal
session02,122,3,20_0,122_02_03_200_02.png,data_cropped/session02/multiview/122/03/20_0/122_02_03_200_02.png,Indian,Male,30-39,Male,Squint,3,profile
session01,185,2,01_0,185_01_02_010_09.png,data_cropped/session01/multiview/185/02/01_0/185_01_02_010_09.png,White,Male,10-19,Male,Smile,1,profile
session03,63,2,20_0,063_03_02_200_16.png,data_cropped/session03/multiview/063/02/20_0/063_03_02_200_16.png,White,Female,30-39,Female,Smile,1,profile
session02,83,3,05_0,083_02_03_050_19.png,data_cropped/session02/multiview/083/03/05_0/083_02_03_050_19.png,Indian,Male,20-29,Male,Squint,3,frontal
session04,66,2,20_0,066_04_02_200_04.png,data_cropped/session04/multiview/066/02/20_0/066_04_02_200_04.png,Asian,Male,30-39,Male,Scream,5,profile
session02,253,3,20_0,253_02_03_200_12.png,data_cropped/session02/multiview/253/03/20_0/253_02_03_200_12.png,White,Male,30-39,Male,Squint,3,profile
session03,198,2,01_0,198_03_02_010_01.png,data_cropped/session03/multiview/198/02/01_0/198_03_02_010_01.png,White,Female,30-39,Female,Smile,1,profile
session04,185,1,12_0,185_04_01_120_15.png,data_cropped/session04/multiview/185/01/12_0/185_04_01_120_15.png,White,Male,10-19,Male,Neutral,0,profile
session04,138,2,14_0,138_04_02_140_05.png,data_cropped/session04/multiview/138/02/14_0/138_04_02_140_05.png,White,Female,40-49,Female,Scream,5,frontal
session03,138,1,05_1,138_03_01_051_17.png,data_cropped/session03/multiview/138/01/05_1/138_03_01_051_17.png,White,Female,40-49,Female,Neutral,0,frontal
session04,148,2,01_0,148_04_02_010_14.png,data_cropped/session04/multiview/148/02/01_0/148_04_02_010_14.png,Asian,Female,20-29,Female,Scream,5,profile
session04,148,1,01_0,148_04_01_010_17.png,data_cropped/session04/multiview/148/01/01_0/148_04_01_010_17.png,Asian,Female,20-29,Female,Neutral,0,profile
session02,240,3,05_1,240_02_03_051_09.png,data_cropped/session02/multiview/240/03/05_1/240_02_03_051_09.png,White,Male,20-29,Male,Squint,3,frontal
session04,198,2,01_0,198_04_02_010_01.png,data_cropped/session04/multiview/198/02/01_0/198_04_02_010_01.png,White,Female,30-39,Female,Scream,5,profile
session04,148,2,05_0,148_04_02_050_11.png,data_cropped/session04/multiview/148/02/05_0/148_04_02_050_11.png,Asian,Female,30-39,Female,Scream,5,frontal
session02,265,2,05_0,265_02_02_050_04.png,data_cropped/session02/multiview/265/02/05_0/265_02_02_050_04.png,White,Female,30-39,Female,Surprise,2,frontal
session01,240,2,14_0,240_01_02_140_05.png,data_cropped/session01/multiview/240/02/14_0/240_01_02_140_05.png,White,Male,20-29,Male,Smile,1,frontal
session04,339,1,05_1,339_04_01_051_14.png,data_cropped/session04/multiview/339/01/05_1/339_04_01_051_14.png,White,Female,20-29,Female,Neutral,0,frontal
session03,63,1,14_0,063_03_01_140_06.png,data_cropped/session03/multiview/063/01/14_0/063_03_01_140_06.png,Indian,Female,20-29,Female,Neutral,0,frontal
session03,198,2,12_0,198_03_02_120_01.png,data_cropped/session03/multiview/198/02/12_0/198_03_02_120_01.png,White,Female,30-39,Female,Smile,1,profile
session02,138,2,14_0,138_02_02_140_05.png,data_cropped/session02/multiview/138/02/14_0/138_02_02_140_05.png,White,Female,40-49,Female,Surprise,2,frontal
session04,148,3,05_1,148_04_03_051_11.png,data_cropped/session04/multiview/148/03/05_1/148_04_03_051_11.png,Asian,Female,30-39,Female,Neutral,0,frontal
session04,148,2,01_0,148_04_02_010_16.png,data_cropped/session04/multiview/148/02/01_0/148_04_02_010_16.png,Asian,Female,20-29,Female,Scream,5,profile
session02,198,2,01_0,198_02_02_010_14.png,data_cropped/session02/multiview/198/02/01_0/198_02_02_010_14.png,White,Female,20-29,Female,Surprise,2,profile
session03,322,3,14_0,322_03_03_140_19.png,data_cropped/session03/multiview/322/03/14_0/322_03_03_140_19.png,White,Female,30-39,Female,Disgust,4,frontal
session03,138,3,20_0,138_03_03_200_11.png,data_cropped/session03/multiview/138/03/20_0/138_03_03_200_11.png,White,Female,20-29,Female,Disgust,4,profile
session02,198,2,14_0,198_02_02_140_19.png,data_cropped/session02/multiview/198/02/14_0/198_02_02_140_19.png,White,Female,20-29,Female,Surprise,2,frontal
session04,73,2,01_0,073_04_02_010_00.png,data_cropped/session04/multiview/073/02/01_0/073_04_02_010_00.png,Asian,Male,30-39,Male,Scream,5,profile
session01,63,2,01_0,063_01_02_010_14.png,data_cropped/session01/multiview/063/02/01_0/063_01_02_010_14.png,Indian,Female,20-29,Female,Smile,1,profile
session03,185,1,12_0,185_03_01_120_07.png,data_cropped/session03/multiview/185/01/12_0/185_03_01_120_07.png,White,Male,10-19,Male,Neutral,0,profile
session02,253,3,05_1,253_02_03_051_16.png,data_cropped/session02/multiview/253/03/05_1/253_02_03_051_16.png,White,Male,20-29,Male,Squint,3,frontal
session03,322,3,12_0,322_03_03_120_04.png,data_cropped/session03/multiview/322/03/12_0/322_03_03_120_04.png,White,Female,40-49,Female,Disgust,4,profile
session02,265,2,12_0,265_02_02_120_09.png,data_cropped/session02/multiview/265/02/12_0/265_02_02_120_09.png,White,Female,20-29,Female,Surprise,2,profile
session03,240,3,20_0,240_03_03_200_13.png,data_cropped/session03/multiview/240/03/20_0/240_03_03_200_13.png,White,Male,20-29,Male,Disgust,4,profile
session03,221,2,20_0,221_03_02_200_14.png,data_cropped/session03/multiview/221/02/20_0/221_03_02_200_14.png,White,Male,30-39,Male,Smile,1,profile
session02,251,2,20_0,251_02_02_200_13.png,data_cropped/session02/multiview/251/02/20_0/251_02_02_200_13.png,White,Male,20-29,Male,Surprise,2,profile
session02,122,2,12_0,122_02_02_120_16.png,data_cropped/session02/multiview/122/02/12_0/122_02_02_120_16.png,Indian,Male,30-39,Male,Surprise,2,profile
session03,221,3,14_0,221_03_03_140_07.png,data_cropped/session03/multiview/221/03/14_0/221_03_03_140_07.png,White,Male,20-29,Male,Disgust,4,frontal
session04,73,2,01_0,073_04_02_010_04.png,data_cropped/session04/multiview/073/02/01_0/073_04_02_010_04.png,Asian,Male,20-29,Male,Scream,5,profile
session04,253,2,14_0,253_04_02_140_16.png,data_cropped/session04/multiview/253/02/14_0/253_04_02_140_16.png,White,Male,20-29,Male,Scream,5,frontal
session02,166,2,05_0,166_02_02_050_12.png,data_cropped/session02/multiview/166/02/05_0/166_02_02_050_12.png,White,Male,20-29,Male,Surprise,2,frontal
session03,339,1,12_0,339_03_01_120_19.png,data_cropped/session03/multiview/339/01/12_0/339_03_01_120_19.png,White,Female,20-29,Female,Neutral,0,profile
session02,148,3,01_0,148_02_03_010_12.png,data_cropped/session02/multiview/148/03/01_0/148_02_03_010_12.png,Asian,Female,30-39,Female,Squint,3,profile
session03,322,2,01_0,322_03_02_010_05.png,data_cropped/session03/multiview/322/02/01_0/322_03_02_010_05.png,White,Female,20-29,Female,Smile,1,profile
session01,240,1,05_1,240_01_01_051_15.png,data_cropped/session01/multiview/240/01/05_1/240_01_01_051_15.png,White,Male,10-19,Male,Neutral,0,frontal
session03,322,3,05_0,322_03_03_050_01.png,data_cropped/session03/multiview/322/03/05_0/322_03_03_050_01.png,White,Female,20-29,Female,Disgust,4,frontal
session04,253,2,20_0,253_04_02_200_08.png,data_cropped/session04/multiview/253/02/20_0/253_04_02_200_08.png,White,Male,20-29,Male,Scream,5,profile
session04,339,2,20_0,339_04_02_200_08.png,data_cropped/session04/multiview/339/02/20_0/339_04_02_200_08.png,White,Female,20-29,Female,Scream,5,profile
session02,148,3,05_1,148_02_03_051_01.png,data_cropped/session02/multiview/148/03/05_1/148_02_03_051_01.png,Asian,Female,20-29,Female,Squint,3,frontal
session03,240,3,05_0,240_03_03_050_10.png,data_cropped/session03/multiview/240/03/05_0/240_03_03_050_10.png,White,Male,20-29,Male,Disgust,4,frontal
session03,304,3,20_0,304_03_03_200_09.png,data_cropped/session03/multiview/304/03/20_0/304_03_03_200_09.png,White,Male,20-29,Male,Disgust,4,profile
session02,265,3,01_0,265_02_03_010_08.png,data_cropped/session02/multiview/265/03/01_0/265_02_03_010_08.png,White,Female,30-39,Female,Squint,3,profile
session01,221,2,12_0,221_01_02_120_07.png,data_cropped/session01/multiview/221/02/12_0/221_01_02_120_07.png,White,Male,40-49,Male,Smile,1,profile
session01,138,2,05_1,138_01_02_051_19.png,data_cropped/session01/multiview/138/02/05_1/138_01_02_051_19.png,White,Female,40-49,Female,Smile,1,frontal
session01,198,2,05_1,198_01_02_051_16.png,data_cropped/session01/multiview/198/02/05_1/198_01_02_051_16.png,White,Female,20-29,Female,Smile,1,frontal
session04,73,1,20_0,073_04_01_200_11.png,data_cropped/session04/multiview/073/01/20_0/073_04_01_200_11.png,Asian,Male,30-39,Male,Neutral,0,profile
session03,253,2,05_0,253_03_02_050_16.png,data_cropped/session03/multiview/253/02/05_0/253_03_02_050_16.png,White,Male,30-39,Male,Smile,1,frontal
session02,73,2,05_1,073_02_02_051_19.png,data_cropped/session02/multiview/073/02/05_1/073_02_02_051_19.png,Asian,Male,20-29,Male,Surprise,2,frontal
session04,138,2,05_1,138_04_02_051_19.png,data_cropped/session04/multiview/138/02/05_1/138_04_02_051_19.png,White,Female,30-39,Female,Scream,5,frontal
session02,265,2,05_1,265_02_02_051_02.png,data_cropped/session02/multiview/265/02/05_1/265_02_02_051_02.png,White,Female,30-39,Female,Surprise,2,frontal
session02,240,2,14_0,240_02_02_140_03.png,data_cropped/session02/multiview/240/02/14_0/240_02_02_140_03.png,White,Male,20-29,Male,Surprise,2,frontal
session02,138,2,01_0,138_02_02_010_06.png,data_cropped/session02/multiview/138/02/01_0/138_02_02_010_06.png,White,Female,30-39,Female,Surprise,2,profile
session02,240,3,12_0,240_02_03_120_03.png,data_cropped/session02/multiview/240/03/12_0/240_02_03_120_03.png,White,Male,20-29,Male,Squint,3,profile
session04,185,2,14_0,185_04_02_140_10.png,data_cropped/session04/multiview/185/02/14_0/185_04_02_140_10.png,White,Male,10-19,Male,Scream,5,frontal
session02,251,2,01_0,251_02_02_010_04.png,data_cropped/session02/multiview/251/02/01_0/251_02_02_010_04.png,White,Male,10-19,Male,Surprise,2,profile
session02,166,3,20_0,166_02_03_200_04.png,data_cropped/session02/multiview/166/03/20_0/166_02_03_200_04.png,White,Male,40-49,Male,Squint,3,profile
session02,221,3,05_0,221_02_03_050_05.png,data_cropped/session02/multiview/221/03/05_0/221_02_03_050_05.png,White,Male,20-29,Male,Squint,3,frontal
session04,148,1,05_1,148_04_01_051_12.png,data_cropped/session04/multiview/148/01/05_1/148_04_01_051_12.png,Asian,Female,30-39,Female,Neutral,0,frontal
session02,198,3,20_0,198_02_03_200_13.png,data_cropped/session02/multiview/198/03/20_0/198_02_03_200_13.png,White,Female,20-29,Female,Squint,3,profile
session03,240,3,12_0,240_03_03_120_09.png,data_cropped/session03/multiview/240/03/12_0/240_03_03_120_09.png,White,Male,20-29,Male,Disgust,4,profile
session02,185,3,12_0,185_02_03_120_03.png,data_cropped/session02/multiview/185/03/12_0/185_02_03_120_03.png,White,Male,20-29,Male,Squint,3,profile
session02,253,2,12_0,253_02_02_120_05.png,data_cropped/session02/multiview/253/02/12_0/253_02_02_120_05.png,White,Male,20-29,Male,Surprise,2,profile
session04,66,1,05_1,066_04_01_051_17.png,data_cropped/session04/multiview/066/01/05_1/066_04_01_051_17.png,Asian,Male,20-29,Male,Neutral,0,frontal
session02,73,2,05_1,073_02_02_051_01.png,data_cropped/session02/multiview/073/02/05_1/073_02_02_051_01.png,Asian,Male,20-29,Male,Surprise,2,frontal
session02,138,3,20_0,138_02_03_200_09.png,data_cropped/session02/multiview/138/03/20_0/138_02_03_200_09.png,White,Female,20-29,Female,Squint,3,profile
session04,339,2,01_0,339_04_02_010_07.png,data_cropped/session04/multiview/339/02/01_0/339_04_02_010_07.png,White,Female,20-29,Female,Scream,5,profile
session03,138,3,01_0,138_03_03_010_18.png,data_cropped/session03/multiview/138/03/01_0/138_03_03_010_18.png,White,Female,40-49,Female,Disgust,4,profile
session01,63,2,20_0,063_01_02_200_01.png,data_cropped/session01/multiview/063/02/20_0/063_01_02_200_01.png,Indian,Female,20-29,Female,Smile,1,profile
session04,265,2,12_0,265_04_02_120_06.png,data_cropped/session04/multiview/265/02/12_0/265_04_02_120_06.png,White,Female,20-29,Female,Scream,5,profile
session04,265,2,01_0,265_04_02_010_16.png,data_cropped/session04/multiview/265/02/01_0/265_04_02_010_16.png,White,Female,20-29,Female,Scream,5,profile
session04,185,1,05_1,185_04_01_051_10.png,data_cropped/session04/multiview/185/01/05_1/185_04_01_051_10.png,White,Male,10-19,Male,Neutral,0,frontal
session04,148,2,05_1,148_04_02_051_14.png,data_cropped/session04/multiview/148/02/05_1/148_04_02_051_14.png,Asian,Female,30-39,Female,Scream,5,frontal
session03,221,2,05_1,221_03_02_051_13.png,data_cropped/session03/multiview/221/02/05_1/221_03_02_051_13.png,White,Male,20-29,Male,Smile,1,frontal
session03,339,3,05_1,339_03_03_051_07.png,data_cropped/session03/multiview/339/03/05_1/339_03_03_051_07.png,White,Female,20-29,Female,Disgust,4,frontal
session02,198,1,14_0,198_02_01_140_04.png,data_cropped/session02/multiview/198/01/14_0/198_02_01_140_04.png,White,Female,20-29,Female,Neutral,0,frontal
session02,265,2,05_1,265_02_02_051_04.png,data_cropped/session02/multiview/265/02/05_1/265_02_02_051_04.png,White,Female,30-39,Female,Surprise,2,frontal
session04,339,2,14_0,339_04_02_140_07.png,data_cropped/session04/multiview/339/02/14_0/339_04_02_140_07.png,White,Female,20-29,Female,Scream,5,frontal
session01,148,2,05_0,148_01_02_050_06.png,data_cropped/session01/multiview/148/02/05_0/148_01_02_050_06.png,Asian,Female,30-39,Female,Smile,1,frontal
session02,198,2,14_0,198_02_02_140_06.png,data_cropped/session02/multiview/198/02/14_0/198_02_02_140_06.png,White,Female,20-29,Female,Surprise,2,frontal
session03,198,1,05_1,198_03_01_051_03.png,data_cropped/session03/multiview/198/01/05_1/198_03_01_051_03.png,White,Female,20-29,Female,Neutral,0,frontal
session04,185,3,20_0,185_04_03_200_05.png,data_cropped/session04/multiview/185/03/20_0/185_04_03_200_05.png,White,Male,20-29,Male,Neutral,0,profile
session01,138,2,20_0,138_01_02_200_00.png,data_cropped/session01/multiview/138/02/20_0/138_01_02_200_00.png,White,Female,30-39,Female,Smile,1,profile
session02,185,3,01_0,185_02_03_010_09.png,data_cropped/session02/multiview/185/03/01_0/185_02_03_010_09.png,White,Male,10-19,Male,Squint,3,profile
session04,63,2,05_0,063_04_02_050_00.png,data_cropped/session04/multiview/063/02/05_0/063_04_02_050_00.png,Indian,Female,20-29,Female,Scream,5,frontal
session02,251,2,05_0,251_02_02_050_01.png,data_cropped/session02/multiview/251/02/05_0/251_02_02_050_01.png,White,Male,20-29,Male,Surprise,2,frontal
session02,265,3,12_0,265_02_03_120_12.png,data_cropped/session02/multiview/265/03/12_0/265_02_03_120_12.png,Asian,Female,20-29,Female,Squint,3,profile
session03,198,2,01_0,198_03_02_010_03.png,data_cropped/session03/multiview/198/02/01_0/198_03_02_010_03.png,White,Female,20-29,Female,Smile,1,profile
session04,138,2,05_0,138_04_02_050_04.png,data_cropped/session04/multiview/138/02/05_0/138_04_02_050_04.png,White,Female,40-49,Female,Scream,5,frontal
session04,63,2,14_0,063_04_02_140_11.png,data_cropped/session04/multiview/063/02/14_0/063_04_02_140_11.png,Indian,Female,20-29,Female,Scream,5,frontal
session01,63,2,05_0,063_01_02_050_00.png,data_cropped/session01/multiview/063/02/05_0/063_01_02_050_00.png,Indian,Female,20-29,Female,Smile,1,frontal
session02,122,1,05_1,122_02_01_051_09.png,data_cropped/session02/multiview/122/01/05_1/122_02_01_051_09.png,Indian,Male,30-39,Male,Neutral,0,frontal
session02,265,3,12_0,265_02_03_120_17.png,data_cropped/session02/multiview/265/03/12_0/265_02_03_120_17.png,Asian,Female,20-29,Female,Squint,3,profile
session04,66,2,14_0,066_04_02_140_17.png,data_cropped/session04/multiview/066/02/14_0/066_04_02_140_17.png,Asian,Male,20-29,Male,Scream,5,frontal
session02,83,2,05_1,083_02_02_051_08.png,data_cropped/session02/multiview/083/02/05_1/083_02_02_051_08.png,Indian,Male,20-29,Male,Surprise,2,frontal
session03,198,2,20_0,198_03_02_200_09.png,data_cropped/session03/multiview/198/02/20_0/198_03_02_200_09.png,White,Female,20-29,Female,Smile,1,profile
session03,83,3,01_0,083_03_03_010_04.png,data_cropped/session03/multiview/083/03/01_0/083_03_03_010_04.png,Black,Male,30-39,Male,Disgust,4,profile
session01,152,2,14_0,152_01_02_140_18.png,data_cropped/session01/multiview/152/02/14_0/152_01_02_140_18.png,Black,Male,30-39,Male,Smile,1,frontal
session02,73,3,05_1,073_02_03_051_17.png,data_cropped/session02/multiview/073/03/05_1/073_02_03_051_17.png,Asian,Male,20-29,Male,Squint,3,frontal
session02,265,3,20_0,265_02_03_200_07.png,data_cropped/session02/multiview/265/03/20_0/265_02_03_200_07.png,White,Female,30-39,Female,Squint,3,profile
session01,63,2,12_0,063_01_02_120_17.png,data_cropped/session01/multiview/063/02/12_0/063_01_02_120_17.png,Indian,Female,20-29,Female,Smile,1,profile
session02,83,1,05_1,083_02_01_051_15.png,data_cropped/session02/multiview/083/01/05_1/083_02_01_051_15.png,Indian,Male,30-39,Male,Neutral,0,frontal
session02,166,3,12_0,166_02_03_120_02.png,data_cropped/session02/multiview/166/03/12_0/166_02_03_120_02.png,White,Male,40-49,Male,Squint,3,profile
session03,122,3,01_0,122_03_03_010_10.png,data_cropped/session03/multiview/122/03/01_0/122_03_03_010_10.png,White,Male,30-39,Male,Disgust,4,profile
session04,322,2,05_0,322_04_02_050_06.png,data_cropped/session04/multiview/322/02/05_0/322_04_02_050_06.png,White,Female,20-29,Female,Scream,5,frontal
session02,166,2,05_1,166_02_02_051_17.png,data_cropped/session02/multiview/166/02/05_1/166_02_02_051_17.png,White,Male,20-29,Male,Surprise,2,frontal
session03,63,1,12_0,063_03_01_120_08.png,data_cropped/session03/multiview/063/01/12_0/063_03_01_120_08.png,White,Female,20-29,Female,Neutral,0,profile
session02,251,3,05_0,251_02_03_050_18.png,data_cropped/session02/multiview/251/03/05_0/251_02_03_050_18.png,White,Male,20-29,Male,Squint,3,frontal
session02,166,3,12_0,166_02_03_120_03.png,data_cropped/session02/multiview/166/03/12_0/166_02_03_120_03.png,White,Male,40-49,Male,Squint,3,profile
session03,63,3,05_0,063_03_03_050_15.png,data_cropped/session03/multiview/063/03/05_0/063_03_03_050_15.png,Indian,Female,20-29,Female,Disgust,4,frontal
session02,198,2,12_0,198_02_02_120_13.png,data_cropped/session02/multiview/198/02/12_0/198_02_02_120_13.png,White,Female,20-29,Female,Surprise,2,profile
session02,122,1,12_0,122_02_01_120_10.png,data_cropped/session02/multiview/122/01/12_0/122_02_01_120_10.png,Indian,Male,30-39,Male,Neutral,0,profile
session02,148,3,05_1,148_02_03_051_09.png,data_cropped/session02/multiview/148/03/05_1/148_02_03_051_09.png,Asian,Female,30-39,Female,Squint,3,frontal
session02,221,1,01_0,221_02_01_010_12.png,data_cropped/session02/multiview/221/01/01_0/221_02_01_010_12.png,White,Male,30-39,Male,Neutral,0,profile
session02,148,3,05_1,148_02_03_051_07.png,data_cropped/session02/multiview/148/03/05_1/148_02_03_051_07.png,Asian,Female,20-29,Female,Squint,3,frontal
session04,339,1,05_1,339_04_01_051_17.png,data_cropped/session04/multiview/339/01/05_1/339_04_01_051_17.png,White,Female,20-29,Female,Neutral,0,frontal
session02,198,3,05_1,198_02_03_051_15.png,data_cropped/session02/multiview/198/03/05_1/198_02_03_051_15.png,White,Female,20-29,Female,Squint,3,frontal
session02,251,2,14_0,251_02_02_140_09.png,data_cropped/session02/multiview/251/02/14_0/251_02_02_140_09.png,White,Male,10-19,Male,Surprise,2,frontal
session03,322,3,05_0,322_03_03_050_10.png,data_cropped/session03/multiview/322/03/05_0/322_03_03_050_10.png,White,Female,20-29,Female,Disgust,4,frontal
session02,138,2,01_0,138_02_02_010_09.png,data_cropped/session02/multiview/138/02/01_0/138_02_02_010_09.png,White,Female,30-39,Female,Surprise,2,profile
session04,138,3,05_0,138_04_03_050_11.png,data_cropped/session04/multiview/138/03/05_0/138_04_03_050_11.png,White,Female,40-49,Female,Neutral,0,frontal
session01,138,2,01_0,138_01_02_010_10.png,data_cropped/session01/multiview/138/02/01_0/138_01_02_010_10.png,White,Female,40-49,Female,Smile,1,profile
session01,240,2,05_0,240_01_02_050_19.png,data_cropped/session01/multiview/240/02/05_0/240_01_02_050_19.png,White,Male,20-29,Male,Smile,1,frontal
session03,304,1,05_0,304_03_01_050_13.png,data_cropped/session03/multiview/304/01/05_0/304_03_01_050_13.png,White,Male,10-19,Male,Neutral,0,frontal
session03,185,2,01_0,185_03_02_010_18.png,data_cropped/session03/multiview/185/02/01_0/185_03_02_010_18.png,White,Male,20-29,Male,Smile,1,profile
session04,148,2,05_1,148_04_02_051_07.png,data_cropped/session04/multiview/148/02/05_1/148_04_02_051_07.png,Asian,Female,20-29,Female,Scream,5,frontal
session04,251,2,05_1,251_04_02_051_05.png,data_cropped/session04/multiview/251/02/05_1/251_04_02_051_05.png,White,Male,20-29,Male,Scream,5,frontal
session03,122,2,12_0,122_03_02_120_01.png,data_cropped/session03/multiview/122/02/12_0/122_03_02_120_01.png,Indian,Male,30-39,Male,Smile,1,profile
session03,138,2,14_0,138_03_02_140_02.png,data_cropped/session03/multiview/138/02/14_0/138_03_02_140_02.png,White,Female,40-49,Female,Smile,1,frontal
session02,253,1,05_0,253_02_01_050_09.png,data_cropped/session02/multiview/253/01/05_0/253_02_01_050_09.png,White,Male,20-29,Male,Neutral,0,frontal
session03,63,3,05_0,063_03_03_050_17.png,data_cropped/session03/multiview/063/03/05_0/063_03_03_050_17.png,Indian,Female,20-29,Female,Disgust,4,frontal
session02,148,3,01_0,148_02_03_010_07.png,data_cropped/session02/multiview/148/03/01_0/148_02_03_010_07.png,Asian,Female,20-29,Female,Squint,3,profile
session02,166,2,05_0,166_02_02_050_07.png,data_cropped/session02/multiview/166/02/05_0/166_02_02_050_07.png,White,Male,20-29,Male,Surprise,2,frontal
session03,240,2,05_1,240_03_02_051_05.png,data_cropped/session03/multiview/240/02/05_1/240_03_02_051_05.png,White,Male,20-29,Male,Smile,1,frontal
session02,148,2,14_0,148_02_02_140_16.png,data_cropped/session02/multiview/148/02/14_0/148_02_02_140_16.png,Asian,Female,20-29,Female,Surprise,2,frontal
session02,251,3,14_0,251_02_03_140_18.png,data_cropped/session02/multiview/251/03/14_0/251_02_03_140_18.png,White,Male,10-19,Male,Squint,3,frontal
session02,253,2,20_0,253_02_02_200_14.png,data_cropped/session02/multiview/253/02/20_0/253_02_02_200_14.png,White,Male,20-29,Male,Surprise,2,profile
session01,166,2,14_0,166_01_02_140_02.png,data_cropped/session01/multiview/166/02/14_0/166_01_02_140_02.png,White,Male,20-29,Male,Smile,1,frontal
session03,63,3,14_0,063_03_03_140_15.png,data_cropped/session03/multiview/063/03/14_0/063_03_03_140_15.png,Indian,Female,20-29,Female,Disgust,4,frontal
session03,63,2,14_0,063_03_02_140_15.png,data_cropped/session03/multiview/063/02/14_0/063_03_02_140_15.png,Indian,Female,20-29,Female,Smile,1,frontal
session03,122,3,05_1,122_03_03_051_19.png,data_cropped/session03/multiview/122/03/05_1/122_03_03_051_19.png,Indian,Male,30-39,Male,Disgust,4,frontal
session01,73,2,05_0,073_01_02_050_00.png,data_cropped/session01/multiview/073/02/05_0/073_01_02_050_00.png,Asian,Male,30-39,Male,Smile,1,frontal
session02,148,2,14_0,148_02_02_140_05.png,data_cropped/session02/multiview/148/02/14_0/148_02_02_140_05.png,Asian,Female,20-29,Female,Surprise,2,frontal
session04,265,2,14_0,265_04_02_140_14.png,data_cropped/session04/multiview/265/02/14_0/265_04_02_140_14.png,White,Female,30-39,Female,Scream,5,frontal
session03,63,3,20_0,063_03_03_200_03.png,data_cropped/session03/multiview/063/03/20_0/063_03_03_200_03.png,Indian,Female,30-39,Female,Disgust,4,profile
session02,251,3,20_0,251_02_03_200_08.png,data_cropped/session02/multiview/251/03/20_0/251_02_03_200_08.png,White,Male,20-29,Male,Squint,3,profile
session03,198,3,05_0,198_03_03_050_14.png,data_cropped/session03/multiview/198/03/05_0/198_03_03_050_14.png,White,Female,30-39,Female,Disgust,4,frontal
session03,322,2,05_0,322_03_02_050_02.png,data_cropped/session03/multiview/322/02/05_0/322_03_02_050_02.png,White,Female,10-19,Female,Smile,1,frontal
